id,price,price_m,area,room,year,loc,url,offer,seller,addons,market,floor,floor_count,seller_type,base_year
ID4kqsZ,689000,13000,53.0,2,2023,"Ołbin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kqsZ,4-pokoje / 2 loggie / podziemny garaż / Centrum,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,2,7,Biuro nieruchomości,2023
ID4kB0k,610508,12831,47.58,2,0,"Wrocław, Grabiszyn, al. gen. Józefa Hallera",https://www.otodom.pl/pl/oferta/ID4kB0k,Grabiszyn | Inwestycja | 2 pokoje | Centrum,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,10,Biuro nieruchomości,2023
ID4kB0F,299999,11673,25.7,1,1968,"Wrocław, Krzyki, ul. Drukarska",https://www.otodom.pl/pl/oferta/ID4kB0F,Rezerwacja kawalerka blisko Ue,SDP Nieruchomości,piwnica,wtórny,3,10,Biuro nieruchomości,2023
ID4kB0q,1700687,12709,133.82,4,0,"Wrocław, Grabiszyn, al. gen. Józefa Hallera",https://www.otodom.pl/pl/oferta/ID4kB0q,4 pokoje | Premium | Grabiszyn | Centrum,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,9,10,Biuro nieruchomości,2023
ID4kBbn,511990,9534,53.7,3,1983,"Gaj, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kBbn,Okazja! Mieszkanie 54m2| Oddzielna kuchnia| Balkon,RENOMAHOME,"piwnica, oddzielna kuchnia",wtórny,8,10,Biuro nieruchomości,2023
ID4kl2D,584990,10503,55.7,3,1976,"Różanka, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kl2D,3M|Komunikacja miejska|5 min do CENTRUM| Gotowe!,Globfinanse,oddzielna kuchnia,wtórny,parter,4,Biuro nieruchomości,2023
ID4jJov,659000,12673,52.0,2,2016,"Wrocław, Sołtysowice, ul. Lekcyjna",https://www.otodom.pl/pl/oferta/ID4jJov,2 pokoje/balkon/umeblowane/m.postojowe,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,wtórny,1,2,Biuro nieruchomości,2023
ID4kB3U,785000,13149,59.7,3,1930,"Wrocław, Krzyki, ul. Żołnierska",https://www.otodom.pl/pl/oferta/ID4kB3U,Stylowe mieszkanie willowe na zielonych Krzykach,SDP Nieruchomości,piwnica,wtórny,1,1,Biuro nieruchomości,2023
ID4hYzh,379000,10227,37.06,2,2022,"Zakrzów, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4hYzh,Idealne na start / inwestycje / Zapytaj O Rabat !,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,2,5,Biuro nieruchomości,2023
ID4koHo,564200,12538,45.0,2,2023,"Ołbin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4koHo,Nowość / Narożne / Jasne / Przestronne / Loggia,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,2,7,Biuro nieruchomości,2023
ID4kB78,449000,8488,52.9,2,1985,"Wrocław, Gaj, ul. Krynicka",https://www.otodom.pl/pl/oferta/ID4kB78,2 pokoje 52m2 do generalnego remontu GAJ okazja,Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,4,10,Oferta Prywatna,2023
ID4kxiW,665000,10453,63.62,3,2015,"Psie Pole, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kxiW,M3| Rozkładowe| SŁONECZNE| Zielona okolica! GOTOWE,Globfinanse,"piwnica, oddzielna kuchnia",wtórny,4,4,Biuro nieruchomości,2023
ID4kpHs,615000,8991,68.4,3,2023,"Poświętne, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kpHs,Piękne dwustronne / Open space / Taras 44 m2 !!,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,Zapytaj,no data,Biuro nieruchomości,2023
ID4hYO4,478900,8988,53.28,2,2022,"Kuźniki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4hYO4,Gotowe / Wysoki parter / Balkon / Promocja,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,Zapytaj,no data,Biuro nieruchomości,2023
ID4krs1,660000,7792,84.7,3,2017,"Poświętne, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4krs1,Pilne / Wykonczońe / Dwustronne / Balkon / Dzwoń !,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,wtórny,1,3,Biuro nieruchomości,2023
ID4ksXC,639000,10475,61.0,3,2023,"Klecina, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4ksXC,Klucze w marcu|M.Postojowe w cenie|Taras 12m2,Alfama Nieruchomości,pom. użytkowe,pierwotny,5,5,Biuro nieruchomości,2023
ID4koHk,1110120,13216,84.0,3,2023,"Ołbin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4koHk,Nowość / Przestronne / Jasne / Taras z panoramą,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,7,7,Biuro nieruchomości,2023
ID4kB2M,611248,8800,69.46,4,2023,"Wrocław, Psie Pole, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kB2M,"Kamieńskiego - duże mieszkanie 70 m2, 4 pokoje",TRIADA-DOM Wachowiak Śliwiak sp. jawna,pom. użytkowe,pierwotny,4,5,Deweloper,2023
ID4kB7L,398000,9256,43.0,2,1930,"Śródmieście, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kB7L,Okolice Krzywej ROZKŁAD/PIWNICA,Home Expert,"piwnica, oddzielna kuchnia",wtórny,4,5,Biuro nieruchomości,2023
ID4kB7E,406678,9676,42.03,2,2022,"Psie Pole, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kB7E,Mieszkanie w Szeregu/Ogródek/ok. Psiego Pola!!!...,Open Home Group,brak informacji,pierwotny,1,1,Biuro nieruchomości,2023
ID4kpQT,824200,13000,63.4,3,2023,"Ołbin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kpQT,3-pokoje / Loggia / podziemny garaż / Centrum,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,4,7,Biuro nieruchomości,2023
ID4kB6Z,633082,8498,74.5,3,0,"Strachocin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kB6Z,Przestronne mieszkanie z ogródkiem l Wojnów,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,parter,2,Biuro nieruchomości,2023
ID4kzt2,657000,8878,74.0,3,1930,"Wrocław, Plac Grunwaldzki, ul. Oskara Minkowskiego",https://www.otodom.pl/pl/oferta/ID4kzt2,3 pokoje/rozkład/balkon/pl. Grunwaldzki,Promesa Nieruchomosci Adrian Wojtasik,"piwnica, oddzielna kuchnia",wtórny,3,4,Biuro nieruchomości,2023
ID4kB75,520058,9297,55.94,3,0,"Strachocin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kB75,3 pok l balkon l Wojnów l Psie Pole,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,2,Biuro nieruchomości,2023
ID4ksXA,843000,11369,74.15,4,2022,"Wrocław, Stare Miasto, ul. Długa",https://www.otodom.pl/pl/oferta/ID4ksXA,Gotowe!|2 Balkony|2 Łazienki|Tramwaj|Centrum,Alfama Nieruchomości,brak informacji,pierwotny,1,9,Biuro nieruchomości,2023
ID4jEcA,599000,16189,37.0,2,2017,"Wrocław, Południe, ul. Krakowska 84",https://www.otodom.pl/pl/oferta/ID4jEcA,Krakowskie Tarasy 2 pokoje 6 piętro PRZY RZECE,Oferta Prywatna,brak informacji,wtórny,6,13,Oferta Prywatna,2023
ID4kqsX,616280,12400,49.7,2,2023,"Ołbin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kqsX,4-pokoje / 2 loggie / podziemny garaż / Centrum,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,2,7,Biuro nieruchomości,2023
ID4kB70,584818,11234,52.06,3,0,"Wrocław, Psie Pole, ul. Marca Polo",https://www.otodom.pl/pl/oferta/ID4kB70,Mieszkanie nad Odrą | 3 pokoje | Spokojna okolica,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,3,3,Biuro nieruchomości,2023
ID4iFPN,855000,8636,99.0,3,1900,"Wrocław, Nadodrze, ul. Bolesława Chrobrego",https://www.otodom.pl/pl/oferta/ID4iFPN,100m2/kamienica/3 pokoje/Pl.Macieja,Promesa Nieruchomosci Adrian Wojtasik,"piwnica, oddzielna kuchnia",wtórny,2,4,Biuro nieruchomości,2023
ID4kB0r,1731608,12940,133.82,4,0,"Wrocław, Grabiszyn, al. gen. Józefa Hallera",https://www.otodom.pl/pl/oferta/ID4kB0r,4 pokoje | Centrum | Premium | 10 piętro,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,10,10,Biuro nieruchomości,2023
ID4kjXi,488000,9959,49.0,3,1980,"Wrocław, Szczepin, Hetmana Stefana Czarnieckiego",https://www.otodom.pl/pl/oferta/ID4kjXi,Stare Miasto/3 pokoje/rozkład/media miejskie,Promesa Nieruchomosci Adrian Wojtasik,"piwnica, oddzielna kuchnia",wtórny,3,4,Biuro nieruchomości,2023
ID4kij1,849000,12485,68.0,2,1922,"Wrocław, Plac Grunwaldzki, ul. Walecznych",https://www.otodom.pl/pl/oferta/ID4kij1,Eleganckie/do wprowadzenia/przy Parku/balkon,Promesa Nieruchomosci Adrian Wojtasik,"piwnica, oddzielna kuchnia",wtórny,2,4,Biuro nieruchomości,2023
ID4kB8k,480960,9000,53.44,3,2023,"Wrocław, Poświętne, ul. Ludwika Kubali",https://www.otodom.pl/pl/oferta/ID4kB8k,3 pokoje | Ogródek | Bez Pcc! | W pobliżu Marino,View Estate Biuro Nieruchomości,brak informacji,pierwotny,Zapytaj,no data,Biuro nieruchomości,2023
ID4kB72,476039,12181,39.08,2,0,"Wrocław, Psie Pole, ul. Marca Polo",https://www.otodom.pl/pl/oferta/ID4kB72,2 pokoje | Nad Odrą | Spokojna okolica,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,3,Biuro nieruchomości,2023
ID4kfM8,472000,11185,42.2,2,2023,"Swojczyce, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfM8,Piękne Osiedle|Gotowe w maju 23'|Blisko Rzeki,Alfama Nieruchomości,oddzielna kuchnia,pierwotny,1,5,Biuro nieruchomości,2023
ID4kB74,676801,11157,60.66,3,0,"Wrocław, Psie Pole, ul. Marca Polo",https://www.otodom.pl/pl/oferta/ID4kB74,3 pokoje | Nad Odrą | Spokojna okolica,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,3,3,Biuro nieruchomości,2023
ID4kBai,412942,10293,40.12,2,0,"Wrocław, Jagodno, ul. Buforowa",https://www.otodom.pl/pl/oferta/ID4kBai,OKAZJA! Mieszkanie + 2miejsca postojowe GRATIS!,Biuro Sprzedaży Mieszkań,brak informacji,pierwotny,4,no data,Biuro nieruchomości,2023
ID4kB8a,695000,8677,80.1,3,2017,"Poświętne, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kB8a,3pokoje/Wrocław/Poświętne/Nowe budownictwo,Biuro Nieruchomości VIEW,brak informacji,wtórny,1,3,Biuro nieruchomości,2023
ID4k6nw,529800,8753,60.53,3,2022,"Zakrzów, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4k6nw,Piękne dwustronne / Komórka lok. Gratis / Gotowe,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,4,4,Biuro nieruchomości,2023
ID4kB3Q,415000,7743,53.6,3,1985,"Kuźniki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kB3Q,3 pokojowe mieszkanie do remontu Kuźniki,Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,2,2,Oferta Prywatna,2023
ID4kB8m,595200,9300,64.0,4,2023,"Wrocław, Oporów, ul. Ibn Siny Awicenny",https://www.otodom.pl/pl/oferta/ID4kB8m,4 pokoje| Przy Parku Grabiszyńskim| Oporów,View Estate Biuro Nieruchomości,brak informacji,pierwotny,3,no data,Biuro nieruchomości,2023
ID4krAD,555000,7708,72.0,3,1925,"Wrocław, Plac Grunwaldzki, ul. Nowowiejska",https://www.otodom.pl/pl/oferta/ID4krAD,Okazja!Inwestycja!3 pokoje/Nowowiejska,Promesa Nieruchomosci Adrian Wojtasik,"piwnica, oddzielna kuchnia",wtórny,5,5,Biuro nieruchomości,2023
ID4kukS,624300,9690,64.43,3,2022,"Wrocław, Swojczyce, Murowana",https://www.otodom.pl/pl/oferta/ID4kukS,Gotowe|Kameralnie|Wille Miejskie|Taras 14m2,Alfama Nieruchomości,"oddzielna kuchnia, pom. użytkowe",pierwotny,1,2,Biuro nieruchomości,2023
ID4kB79,435318,9796,44.44,2,0,"Strachocin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kB79,Mieszkanie na start l 2 pok l bakon l Wojnów,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,2,Biuro nieruchomości,2023
ID4k8JM,925900,21043,44.0,2,2023,"Stare Miasto, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4k8JM,Ścisłe centrum / Prestiżowy adres / Premium / Hit,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4kB8o,458185,9275,49.4,2,2023,"Wrocław, Oporów, ul. Ibn Siny Awicenny",https://www.otodom.pl/pl/oferta/ID4kB8o,2 pokoje| Przy Parku Grabiszyńskim| Oporów,View Estate Biuro Nieruchomości,brak informacji,pierwotny,3,no data,Biuro nieruchomości,2023
ID4kB6U,582864,8790,66.31,4,2023,"Wrocław, Psie Pole, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kB6U,"Poświętne - dwustronne 4-pok, oddzielna toaleta",TRIADA-DOM Wachowiak Śliwiak sp. jawna,pom. użytkowe,pierwotny,3,5,Deweloper,2023
ID4kB0m,819773,13175,62.22,3,0,"Wrocław, Grabiszyn, al. gen. Józefa Hallera",https://www.otodom.pl/pl/oferta/ID4kB0m,Grabiszyn | 3 pokoje | Centrum | Inwestycja,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,3,10,Biuro nieruchomości,2023
ID4khyZ,539000,8983,60.0,3,2012,"Fabryczna, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4khyZ,3M| Pełen rozkład| HIT |ZIELEŃ |2012 rok |TANIO,Globfinanse,oddzielna kuchnia,wtórny,2,2,Biuro nieruchomości,2023
ID4kB0o,742651,12945,57.37,3,0,"Wrocław, Grabiszyn, al. gen. Józefa Hallera",https://www.otodom.pl/pl/oferta/ID4kB0o,Grabiszyn | 3 pokoje | Dla rodziny | Centrum,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,4,10,Biuro nieruchomości,2023
ID4kB7F,358999,9121,39.36,2,1982,"Wrocław, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4kB7F,Ul.Sarbinowska/2pok/Rozkład !.,Open Home Group,"piwnica, pom. użytkowe",wtórny,2,4,Biuro nieruchomości,2023
ID4kB4c,472900,17259,27.4,1,2024,"Wrocław, Ołbin, ul. Henryka Sienkiewicza",https://www.otodom.pl/pl/oferta/ID4kB4c,Nowe studio obok Ogrodu Botanicznego,Hamilton May,brak informacji,pierwotny,2,6,Biuro nieruchomości,2023
ID4kB8l,479853,9175,52.3,3,2023,"Wrocław, Oporów, ul. Ibn Siny Awicenny",https://www.otodom.pl/pl/oferta/ID4kB8l,3 pokoje| Przy Parku Grabiszyńskim| Oporów,View Estate Biuro Nieruchomości,brak informacji,pierwotny,Zapytaj,no data,Biuro nieruchomości,2023
ID4kB8X,350000,10000,35.0,2,1980,"Wrocław, Gaj, ul. Krynicka",https://www.otodom.pl/pl/oferta/ID4kB8X,Blisko tramwaj | duży balkon | doświetlone wnętrze,A.M. NIERUCHOMOŚCI IZABELA MATEUSZUK,"piwnica, pom. użytkowe",wtórny,3,10,Biuro nieruchomości,2023
ID4eYpU,466303,12175,38.3,2,0,"Wrocław, Grabiszyn, ul. Rymarska",https://www.otodom.pl/pl/oferta/ID4eYpU,2-pokojowe mieszkanie 38m2 + 2 balkony,Archicom,0,0,2,4,Deweloper,2023
ID4kpi6,439000,10209,43.0,2,2008,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kpi6,2M + balkon ZIELEŃ | POD WYNAJEM I Gotowe,Globfinanse,brak informacji,wtórny,parter,3,Biuro nieruchomości,2023
ID4kB0W,519000,10380,50.0,2,2011,"Jagodno, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kB0W,Atrakcyjne 2 pokoje na Jagodnie (50 m2),ALEJA NIERUCHOMOŚCI,"piwnica, oddzielna kuchnia",wtórny,3,3,Biuro nieruchomości,2023
ID4kB2D,763032,7727,98.75,4,0,"Wrocław, Lipa Piotrowska, ul. Kminkowa",https://www.otodom.pl/pl/oferta/ID4kB2D,Gotowe! | Duży ogród | Rozwijające się osiedle|,77home,brak informacji,pierwotny,1,2,Biuro nieruchomości,2023
ID4jXtZ,375000,10417,36.0,1,1925,"Wrocław, Ołbin, ul. Norberta Barlickiego",https://www.otodom.pl/pl/oferta/ID4jXtZ,Mieszkanie z widokiem na Park Tołpy!,Promesa Nieruchomosci Adrian Wojtasik,"piwnica, oddzielna kuchnia",wtórny,3,4,Biuro nieruchomości,2023
ID4kB7x,1149000,13518,85.0,3,2022,"Wrocław, Muchobór Wielki, ul. Jurija Gagarina",https://www.otodom.pl/pl/oferta/ID4kB7x,Premium 85 mkw | Dwa poziomy | Taras | Muchobór,Oferta Prywatna,"dwupoziomowe, pom. użytkowe",wtórny,1,2,Oferta Prywatna,2023
ID4kakV,610000,9919,61.5,3,1994,"Gądów Mały, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kakV,Rozkład / Media miejskie / Duży balkon / Hit,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,wtórny,1,4,Biuro nieruchomości,2023
ID4kB7D,454643,10493,43.33,2,2018,"Psie Pole, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kB7D,Mieszkanie w Szeregu/Ogródek/ok. Psiego Pola!...,Open Home Group,brak informacji,wtórny,parter,1,Biuro nieruchomości,2023
ID4kB0p,749282,13061,57.37,3,0,"Wrocław, Grabiszyn, al. gen. Józefa Hallera",https://www.otodom.pl/pl/oferta/ID4kB0p,Grabiszyn | 3 pokoje | Centrum,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,5,10,Biuro nieruchomości,2023
ID4kB8j,442221,8970,49.3,2,2023,"Wrocław, Poświętne, ul. Ludwika Kubali",https://www.otodom.pl/pl/oferta/ID4kB8j,2 pokoje | Ogródek | Bez Pcc! | W pobliżu Marino,View Estate Biuro Nieruchomości,brak informacji,pierwotny,Zapytaj,no data,Biuro nieruchomości,2023
ID4hYO3,633000,9087,69.66,3,2022,"Kuźniki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4hYO3,Gotowe / Dwustronne / Dwa balkony / Nietypowe,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4kzFp,393363,9095,43.25,2,2024,"Jagodno, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kzFp,Rabaty na wybrane mieszkania/zadzwoń po ofertę,OTO NIERUCHOMOŚCI,oddzielna kuchnia,pierwotny,1,4,Biuro nieruchomości,2023
ID4jt2o,1060000,11497,92.2,4,2010,"Wrocław, Gaj, ul. Jerzego Kukuczki",https://www.otodom.pl/pl/oferta/ID4jt2o,4 pokoje | nowe budownictwo | Gaj,SDP Nieruchomości,piwnica,wtórny,1,4,Biuro nieruchomości,2023
ID4kkLK,587997,13983,42.05,2,2019,"Wrocław, Nadodrze, ul. Kleczkowska",https://www.otodom.pl/pl/oferta/ID4kkLK,"Ciche 42 m2, blisko Rynku",SDP Nieruchomości,brak informacji,wtórny,2,6,Biuro nieruchomości,2023
ID4jris,330000,9621,34.3,1,1990,"Wrocław, Gądów Mały, ul. Franciszka Hynka",https://www.otodom.pl/pl/oferta/ID4jris,Kawalerka z widokiem na Sky Tower!!!,SDP Nieruchomości,piwnica,wtórny,9,10,Biuro nieruchomości,2023
ID4jDS6,1800000,10909,165.0,4,1980,"Wrocław, Krzyki, ul. Pogodna",https://www.otodom.pl/pl/oferta/ID4jDS6,3-pok. mieszkanie w Willi Z Ogrodem na Krzykach.,SDP Nieruchomości,piwnica,wtórny,1,3,Biuro nieruchomości,2023
ID4kzFk,470000,12368,38.0,2,1970,"Wrocław, Śródmieście, ul. Bernarda Belotta Canaletta",https://www.otodom.pl/pl/oferta/ID4kzFk,"Piękne, wyremontowane, 2-pokojowe na BISKUPINIE",Oferta Prywatna,piwnica,wtórny,5,6,Oferta Prywatna,2023
ID4kAVo,479999,16000,30.0,1,2012,"Wrocław, Południe, ul. gen. Ignacego Prądzyńskiego",https://www.otodom.pl/pl/oferta/ID4kAVo,Wyjątkowa kawalerka dla siebie lub pod najem!,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,wtórny,3,6,Biuro nieruchomości,2023
ID4jrtJ,477000,8530,55.92,3,22,"Wrocław, Fabryczna, ul. Ibn Siny Awicenny",https://www.otodom.pl/pl/oferta/ID4jrtJ,3 pokoje z balkonem za mniej niż 480 tys!!,SDP Nieruchomości,brak informacji,pierwotny,parter,3,Biuro nieruchomości,2023
ID4jsd8,580000,9522,60.91,3,2006,"Wrocław, Ołtaszyn, ul. Motylkowa",https://www.otodom.pl/pl/oferta/ID4jsd8,Dwupoziomowe 3 pokoje | Duży taras| Ołtaszyn,SDP Nieruchomości,piwnica,wtórny,2,2,Biuro nieruchomości,2023
ID4kl79,449000,11225,40.0,2,1980,"Wrocław, Różanka, ul. Obornicka",https://www.otodom.pl/pl/oferta/ID4kl79,M2 z osobną kuchnią po remoncie na Różance,SDP Nieruchomości,piwnica,wtórny,parter,4,Biuro nieruchomości,2023
ID4kwyO,469000,17117,27.4,1,2024,"Ołbin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kwyO,Idealne Pod Wynajem/Top Lokalizacja,OTO NIERUCHOMOŚCI,brak informacji,pierwotny,2,6,Biuro nieruchomości,2023
ID4kAVi,649000,9387,69.14,3,2022,"Wrocław, Jagodno, Drabika",https://www.otodom.pl/pl/oferta/ID4kAVi,"Wyjątkowe mieszkanie: antresola, 2 duże tarasy Eng",WRE NIERUCHOMOŚCI SP.Z O.O.,pom. użytkowe,wtórny,4,4,Biuro nieruchomości,2023
ID4jpVN,459000,8438,54.4,2,1983,"Wrocław, Nowy Dwór, ul. Budziszyńska",https://www.otodom.pl/pl/oferta/ID4jpVN,Dwupokojowe Przestronne Mieszkanie,SDP Nieruchomości,brak informacji,wtórny,parter,10,Biuro nieruchomości,2023
ID4ktp5,897000,9779,91.73,4,2024,"Jagodno, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4ktp5,Mieszkanie w szeregu/ogródek/miejsce postojowe,OTO NIERUCHOMOŚCI,brak informacji,pierwotny,parter,no data,Biuro nieruchomości,2023
ID4kwet,112447,2761,40.73,2,2025,"Wrocław, Ratyń, ul. Malczycka",https://www.otodom.pl/pl/oferta/ID4kwet,"""Aleja Platanowa"" Nowe mieszkanie bez kredytu!",Spółdzielnia Mieszkaniowa JEDYNKA,pom. użytkowe,pierwotny,1,3,Deweloper,2023
ID4kwld,774999,11940,64.91,4,2023,"Wrocław, Ołbin, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4kwld,Promocja| Wyjątkowa inwestycja| Okolice Jedności,OTO NIERUCHOMOŚCI,oddzielna kuchnia,pierwotny,6,7,Biuro nieruchomości,2023
ID4cNih,875000,7955,110.0,4,0,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4cNih,PRYWATNIE -110 m /4 pokoje/+poddasze/KRZYKI/ciche,Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,4,4,Oferta Prywatna,2023
ID4juJE,395000,8312,47.52,3,1930,"Wrocław, Śródmieście, pl. Stanisława Staszica",https://www.otodom.pl/pl/oferta/ID4juJE,3 pokoje w centrum! Świetna okazja dla inwestorów!,SDP Nieruchomości,piwnica,wtórny,3,3,Biuro nieruchomości,2023
ID4kwao,657433,12404,53.0,3,2023,"Wrocław, Centrum, wyspa Kępa Mieszczańska",https://www.otodom.pl/pl/oferta/ID4kwao,3-pokoje z dużym balkonem Kępa Mieszczańska,OTO NIERUCHOMOŚCI,brak informacji,pierwotny,2,6,Biuro nieruchomości,2023
ID4kAWf,499000,12795,39.0,2,2018,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kAWf,Dwupokojowe na Wrocławskich Krzykach!,MAVI.INVEST,brak informacji,wtórny,1,4,Biuro nieruchomości,2023
ID4jmWS,396000,11314,35.0,1,2000,"Wrocław, Różanka, ul. Zaułek Rogoziński",https://www.otodom.pl/pl/oferta/ID4jmWS,Kawalerka po remoncie na Różance,SDP Nieruchomości,piwnica,wtórny,6,10,Biuro nieruchomości,2023
ID4jmNC,699000,9708,72.0,4,1935,"Wrocław, Sołtysowice, ul. Torfowa",https://www.otodom.pl/pl/oferta/ID4jmNC,"Willowe, 4 pokoje, 72 m2, ogródek 250 m2",SDP Nieruchomości,dwupoziomowe,wtórny,2,2,Biuro nieruchomości,2023
ID4kwam,499900,12917,38.7,2,2023,"Wrocław, Centrum, wyspa Kępa Mieszczańska",https://www.otodom.pl/pl/oferta/ID4kwam,Przestronna kawalerka lub 2-pokoje w sercu miasta,OTO NIERUCHOMOŚCI,brak informacji,pierwotny,parter,6,Biuro nieruchomości,2023
ID4jsKj,1100000,17110,64.29,2,2018,"Wrocław, Plac Grunwaldzki, bulw. kard. Stefana Wyszyńskiego",https://www.otodom.pl/pl/oferta/ID4jsKj,Przestronne M2 przy Ogrodzie Botanicznym!,SDP Nieruchomości,brak informacji,wtórny,6,6,Biuro nieruchomości,2023
ID4jqoc,1399999,14660,95.5,3,2017,"Wrocław, Krzyki, ul. Skarbowców",https://www.otodom.pl/pl/oferta/ID4jqoc,Wysoki standard w nowym budownictwie | Krzyki,SDP Nieruchomości,dwupoziomowe,wtórny,3,3,Biuro nieruchomości,2023
ID4jCCU,499000,9024,55.3,2,1930,"Wrocław, Stare Miasto, ul. ks. Piotra Skargi",https://www.otodom.pl/pl/oferta/ID4jCCU,Stare Miasto/ zabytkowa kamienica/ Podwale!,SDP Nieruchomości,brak informacji,wtórny,1,4,Biuro nieruchomości,2023
ID4juNH,750000,13953,53.75,2,2022,"Wrocław, Krzyki, ul. Szarugi",https://www.otodom.pl/pl/oferta/ID4juNH,2 pok*Krzyki*WYSOKI STANDARD*wykończone*bez PCC,71HOME,pom. użytkowe,wtórny,3,3,Biuro nieruchomości,2023
ID4jp9O,585000,11723,49.9,2,1956,"Wrocław, Stare Miasto, ul. Świdnicka",https://www.otodom.pl/pl/oferta/ID4jp9O,2 Pokoje W Rozkładzie Niedaleko Rynku!,SDP Nieruchomości,brak informacji,wtórny,1,4,Biuro nieruchomości,2023
